TimeGenerated,ActionType,RemoteIP,RemotePort,RemoteUrl,Protocol,InitiatingProcessAccountName,InitiatingProcessFileName
"Sep 2, 2026 8:36:22 AM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 8:36:22 AM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 8:36:22 AM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 8:36:30 AM",NetworkSignatureInspected,223.83.21.51,14186,,,,
"Sep 2, 2026 8:36:26 AM",NetworkSignatureInspected,223.83.21.51,13546,,,,
"Sep 2, 2026 8:36:18 AM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 8:36:18 AM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 8:36:32 AM",NetworkSignatureInspected,223.83.21.51,13816,,,,
"Sep 2, 2026 8:36:34 AM",ConnectionAttempt,130.12.180.246,64907,,TcpV4,,
"Sep 2, 2026 8:36:36 AM",NetworkSignatureInspected,223.83.21.51,14293,,,,
"Sep 2, 2026 8:36:22 AM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 8:36:22 AM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 8:36:36 AM",ConnectionAttempt,172.110.223.173,45684,,TcpV4,,
"Sep 2, 2026 8:36:40 AM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 8:36:48 AM",NetworkSignatureInspected,223.83.21.51,14571,,,,
"Sep 2, 2026 8:36:40 AM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 8:36:40 AM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 8:36:40 AM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 8:36:42 AM",NetworkSignatureInspected,223.83.21.51,15027,,,,
"Sep 2, 2026 8:36:48 AM",ConnectionAttempt,211.40.167.121,61000,,TcpV4,,
"Sep 2, 2026 8:36:44 AM",NetworkSignatureInspected,223.83.21.51,15331,,,,
"Sep 2, 2026 8:36:40 AM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 8:36:44 AM",ConnectionAttempt,66.132.186.102,20750,,TcpV4,,
"Sep 2, 2026 8:36:52 AM",NetworkSignatureInspected,223.83.21.51,14749,,,,
"Sep 2, 2026 8:36:54 AM",NetworkSignatureInspected,223.83.21.51,14100,,,,
"Sep 2, 2026 8:37:00 AM",NetworkSignatureInspected,223.83.21.51,13962,,,,
"Sep 2, 2026 8:37:08 AM",NetworkSignatureInspected,223.83.21.51,13498,,,,
"Sep 2, 2026 8:36:54 AM",ConnectionAttempt,64.62.156.228,46962,,TcpV4,,
"Sep 2, 2026 8:37:06 AM",NetworkSignatureInspected,223.83.21.51,14259,,,,
"Sep 2, 2026 8:37:10 AM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 8:37:08 AM",ConnectionAttempt,91.231.89.135,37397,,TcpV4,,
"Sep 2, 2026 8:37:10 AM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 8:37:10 AM",NetworkSignatureInspected,223.83.21.51,13652,,,,
"Sep 2, 2026 8:37:10 AM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 8:37:10 AM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 8:37:10 AM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 8:37:14 AM",NetworkSignatureInspected,223.83.21.51,13380,,,,
"Sep 2, 2026 8:37:10 AM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 8:37:18 AM",NetworkSignatureInspected,223.83.21.51,13583,,,,
"Sep 2, 2026 8:37:16 AM",ConnectionAttempt,85.217.149.67,54983,,TcpV4,,
"Sep 2, 2026 8:37:22 AM",ConnectionAttempt,98.89.204.118,60552,,TcpV4,,
"Sep 2, 2026 8:37:20 AM",NetworkSignatureInspected,223.83.21.51,13375,,,,
"Sep 2, 2026 8:37:24 AM",NetworkSignatureInspected,223.83.21.51,13952,,,,
"Sep 2, 2026 8:37:24 AM",ConnectionAttempt,85.217.149.54,49185,,TcpV4,,
"Sep 2, 2026 8:37:32 AM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 8:37:32 AM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 8:37:32 AM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 8:37:32 AM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 8:37:32 AM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 8:37:32 AM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 8:37:36 AM",ConnectionAttempt,85.217.140.3,53352,,TcpV4,,
"Sep 2, 2026 8:37:32 AM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 8:41:41 AM",ConnectionAttempt,79.124.56.202,41602,,TcpV4,,
"Sep 2, 2026 8:41:51 AM",ConnectionAttempt,85.217.149.68,49140,,TcpV4,,
"Sep 2, 2026 8:42:03 AM",ConnectionAttempt,87.120.104.79,41645,,TcpV4,,
"Sep 2, 2026 8:41:45 AM",ConnectionAttempt,45.133.173.231,51396,,TcpV4,,
"Sep 2, 2026 8:41:43 AM",SslConnectionInspected,20.42.65.93,443,,Tcp,,
"Sep 2, 2026 8:41:53 AM",ConnectionAttempt,40.124.112.171,34107,,TcpV4,,
"Sep 2, 2026 8:42:31 AM",IcmpConnectionInspected,10.2.0.23,,,Icmp,,
"Sep 2, 2026 8:42:03 AM",ConnectionAttempt,205.210.31.148,50175,,TcpV4,,
"Sep 2, 2026 8:42:15 AM",ConnectionAttempt,160.119.76.24,40002,,TcpV4,,
"Sep 2, 2026 8:42:31 AM",IcmpConnectionInspected,10.2.0.23,,,Icmp,,
"Sep 2, 2026 8:42:15 AM",ConnectionAttempt,78.128.114.162,59080,,TcpV4,,
"Sep 2, 2026 8:42:31 AM",IcmpConnectionInspected,10.2.0.23,,,Icmp,,
"Sep 2, 2026 8:42:15 AM",IcmpConnectionInspected,10.2.0.23,,,Icmp,,
"Sep 2, 2026 8:42:35 AM",ConnectionAttempt,48.216.211.254,50978,,TcpV4,,
"Sep 2, 2026 8:42:35 AM",IcmpConnectionInspected,10.2.0.23,,,Icmp,,
"Sep 2, 2026 8:43:29 AM",ConnectionAttempt,85.217.140.6,38843,,TcpV4,,
"Sep 2, 2026 8:42:41 AM",ConnectionAttempt,78.128.114.46,59058,,TcpV4,,
"Sep 2, 2026 8:43:13 AM",ConnectionAttempt,185.242.226.90,39389,,TcpV4,,
"Sep 2, 2026 8:42:37 AM",IcmpConnectionInspected,10.2.0.23,,,Icmp,,
"Sep 2, 2026 8:43:17 AM",ConnectionAttempt,85.217.149.51,37738,,TcpV4,,
"Sep 2, 2026 8:42:47 AM",ConnectionAttempt,130.12.180.246,63537,,TcpV4,,
"Sep 2, 2026 8:43:09 AM",ConnectionAttempt,85.217.149.46,33512,,TcpV4,,
"Sep 2, 2026 8:43:17 AM",ConnectionAttempt,43.228.157.9,1073,,TcpV4,,
"Sep 2, 2026 8:43:41 AM",ConnectionAttempt,154.16.44.172,49509,,TcpV4,,
"Sep 2, 2026 8:43:39 AM",ConnectionAttempt,8.211.47.19,22052,,TcpV4,,
"Sep 2, 2026 8:50:16 AM",ConnectionAttempt,45.194.67.44,61034,,TcpV4,,
"Sep 2, 2026 8:50:16 AM",ConnectionAttempt,130.12.180.246,49891,,TcpV4,,
"Sep 2, 2026 8:50:16 AM",ConnectionAttempt,79.124.58.246,41603,,TcpV4,,
"Sep 2, 2026 8:49:54 AM",ConnectionAttempt,85.217.140.28,35033,,TcpV4,,
"Sep 2, 2026 8:50:02 AM",ConnectionAttempt,195.184.76.187,44499,,TcpV4,,
"Sep 2, 2026 8:50:30 AM",ConnectionAttempt,100.50.17.159,61234,,TcpV4,,
"Sep 2, 2026 8:50:30 AM",ConnectionAttempt,154.16.44.248,19695,,TcpV4,,
"Sep 2, 2026 8:50:44 AM",ConnectionAttempt,85.217.149.64,50467,,TcpV4,,
"Sep 2, 2026 8:50:36 AM",ConnectionAttempt,138.226.239.10,50939,,TcpV4,,
"Sep 2, 2026 8:50:46 AM",ConnectionAttempt,85.217.149.52,59069,,TcpV4,,
"Sep 2, 2026 8:51:06 AM",ConnectionAttempt,85.217.140.8,44097,,TcpV4,,
"Sep 2, 2026 8:50:52 AM",ConnectionAttempt,193.163.125.131,58092,,TcpV4,,
"Sep 2, 2026 8:51:25 AM",ConnectionAttempt,185.136.15.10,48410,,TcpV4,,
"Sep 2, 2026 8:51:43 AM",ConnectionAttempt,173.255.223.149,37350,,TcpV4,,
"Sep 2, 2026 8:51:51 AM",ConnectionAttempt,91.231.89.211,31847,,TcpV4,,
"Sep 2, 2026 8:51:35 AM",ConnectionAttempt,213.209.159.25,52306,,TcpV4,,
"Sep 2, 2026 8:51:49 AM",ConnectionAttempt,47.109.134.2,54548,,TcpV4,,
"Sep 2, 2026 8:51:43 AM",ConnectionAttempt,79.124.56.142,59144,,TcpV4,,
"Sep 2, 2026 9:00:39 AM",ConnectionAttempt,91.196.152.33,26644,,TcpV4,,
"Sep 2, 2026 9:00:04 AM",ConnectionAttempt,85.217.140.41,56708,,TcpV4,,
"Sep 2, 2026 9:00:45 AM",ConnectionAttempt,43.228.157.9,16276,,TcpV4,,
"Sep 2, 2026 9:00:59 AM",ConnectionAttempt,130.12.180.246,52735,,TcpV4,,
"Sep 2, 2026 9:01:03 AM",ConnectionAttempt,2.57.17.253,29504,,TcpV4,,
"Sep 2, 2026 9:01:03 AM",ConnectionAttempt,85.217.149.54,39644,,TcpV4,,
"Sep 2, 2026 9:00:59 AM",ConnectionAttempt,213.177.179.145,56759,,TcpV4,,
"Sep 2, 2026 9:01:11 AM",ConnectionAttempt,40.119.36.44,52294,,TcpV4,,
"Sep 2, 2026 8:59:58 AM",ConnectionAttempt,2.57.17.164,60436,,TcpV4,,
"Sep 2, 2026 9:01:47 AM",ConnectionAttempt,66.132.186.241,5063,,TcpV4,,
"Sep 2, 2026 9:01:51 AM",ConnectionAttempt,77.91.71.11,48436,,TcpV4,,
"Sep 2, 2026 9:01:51 AM",ConnectionAttempt,77.91.71.12,48440,,TcpV4,,
"Sep 2, 2026 9:08:36 AM",ConnectionAttempt,85.217.140.43,47888,,TcpV4,,
"Sep 2, 2026 9:08:32 AM",ConnectionAttempt,85.217.149.66,60036,,TcpV4,,
"Sep 2, 2026 9:08:44 AM",ConnectionAttempt,91.148.190.150,51562,,TcpV4,,
"Sep 2, 2026 9:08:36 AM",ConnectionAttempt,85.217.149.65,33597,,TcpV4,,
"Sep 2, 2026 9:09:11 AM",ConnectionAttempt,85.217.140.37,52252,,TcpV4,,
"Sep 2, 2026 9:09:07 AM",ConnectionAttempt,85.217.149.53,35590,,TcpV4,,
"Sep 2, 2026 9:09:17 AM",ConnectionAttempt,91.230.168.211,37394,,TcpV4,,
"Sep 2, 2026 9:09:47 AM",ConnectionAttempt,34.228.104.231,61234,,TcpV4,,
"Sep 2, 2026 9:09:53 AM",ConnectionAttempt,195.184.76.173,575,,TcpV4,,
"Sep 2, 2026 9:10:15 AM",ConnectionAttempt,130.12.180.246,35880,,TcpV4,,
"Sep 2, 2026 9:10:25 AM",ConnectionAttempt,85.217.140.53,57009,,TcpV4,,
"Sep 2, 2026 9:10:27 AM",ConnectionAttempt,85.217.149.71,33567,,TcpV4,,
"Sep 2, 2026 9:10:27 AM",ConnectionAttempt,45.133.173.43,51698,,TcpV4,,
"Sep 2, 2026 9:13:05 AM",ConnectionAttempt,85.217.140.5,40147,,TcpV4,,
"Sep 2, 2026 9:13:13 AM",ConnectionAttempt,66.132.186.50,32073,,TcpV4,,
"Sep 2, 2026 9:13:19 AM",IcmpConnectionInspected,10.2.0.23,,,Icmp,,
"Sep 2, 2026 9:13:25 AM",ConnectionAttempt,47.103.197.73,42503,,TcpV4,,
"Sep 2, 2026 9:13:11 AM",ConnectionAttempt,184.105.247.222,33328,,TcpV4,,
"Sep 2, 2026 9:13:27 AM",ConnectionAttempt,91.231.89.129,13998,,TcpV4,,
"Sep 2, 2026 9:13:49 AM",ConnectionAttempt,85.217.140.42,45608,,TcpV4,,
"Sep 2, 2026 9:13:35 AM",ConnectionAttempt,65.49.20.126,47276,,TcpV4,,
"Sep 2, 2026 9:13:59 AM",ConnectionAttempt,79.124.58.198,41643,,TcpV4,,
"Sep 2, 2026 9:14:07 AM",ConnectionAttempt,45.156.128.130,38026,,TcpV4,,
"Sep 2, 2026 9:14:03 AM",ConnectionAttempt,109.94.87.173,40551,,TcpV4,,
"Sep 2, 2026 9:14:11 AM",ConnectionAttempt,20.106.59.151,59452,,TcpV4,,
"Sep 2, 2026 9:14:15 AM",ConnectionAttempt,91.231.89.5,38657,,TcpV4,,
"Sep 2, 2026 9:14:31 AM",ConnectionAttempt,192.161.49.2,43561,,TcpV4,,
"Sep 2, 2026 9:14:13 AM",SslConnectionInspected,4.150.223.112,443,,Tcp,,
"Sep 2, 2026 9:14:46 AM",ConnectionAttempt,193.32.204.199,40526,,TcpV4,,
"Sep 2, 2026 9:13:59 AM",ConnectionAttempt,5.252.83.58,16852,,TcpV4,,
"Sep 2, 2026 9:12:49 AM",ConnectionAttempt,130.12.180.246,42533,,TcpV4,,
"Sep 2, 2026 9:13:51 AM",ConnectionAttempt,85.217.140.11,51380,,TcpV4,,
"Sep 2, 2026 9:35:49 AM",InboundInternetScanInspected,10.2.0.23,8080,,Udp,,
"Sep 2, 2026 9:46:21 AM",IcmpConnectionInspected,10.2.0.23,,,Icmp,,
"Sep 2, 2026 9:44:23 AM",SslConnectionInspected,4.150.223.104,443,,Tcp,,
"Sep 2, 2026 9:53:21 AM",IcmpConnectionInspected,10.2.0.23,,,Icmp,,
"Sep 2, 2026 9:59:26 AM",IcmpConnectionInspected,10.2.0.23,,,Icmp,,
"Sep 2, 2026 9:58:20 AM",IcmpConnectionInspected,10.2.0.23,,,Icmp,,
"Sep 2, 2026 9:59:36 AM",IcmpConnectionInspected,10.2.0.23,,,Icmp,,
"Sep 2, 2026 9:59:36 AM",IcmpConnectionInspected,10.2.0.23,,,Icmp,,
"Sep 2, 2026 9:59:36 AM",IcmpConnectionInspected,10.2.0.23,,,Icmp,,
"Sep 2, 2026 9:59:36 AM",IcmpConnectionInspected,10.2.0.23,,,Icmp,,
"Sep 2, 2026 9:59:36 AM",IcmpConnectionInspected,10.2.0.23,,,Icmp,,
"Sep 2, 2026 9:59:36 AM",IcmpConnectionInspected,10.2.0.23,,,Icmp,,
"Sep 2, 2026 9:59:26 AM",IcmpConnectionInspected,10.2.0.23,,,Icmp,,
"Sep 2, 2026 9:54:27 AM",IcmpConnectionInspected,10.2.0.23,,,Icmp,,
"Sep 2, 2026 10:12:47 AM",IcmpConnectionInspected,10.2.0.23,,,Icmp,,
"Sep 2, 2026 10:14:15 AM",ConnectionAcknowledged,20.65.1.73,443,,TcpV4,,
"Sep 2, 2026 10:14:38 AM",ConnectionSuccess,169.254.169.254,80,,Tcp,system,amaexthealthmonitor.exe
"Sep 2, 2026 10:14:15 AM",ConnectionSuccess,20.65.1.73,443,,Tcp,system,monagentcore.exe
"Sep 2, 2026 10:14:39 AM",ConnectionSuccess,169.254.169.254,80,,Tcp,system,monagentcore.exe
"Sep 2, 2026 10:14:41 AM",ConnectionSuccess,40.84.79.26,443,global.handler.control.monitor.azure.com,Tcp,system,monagentmanager.exe
"Sep 2, 2026 10:14:37 AM",InboundInternetScanInspected,10.2.0.23,161,,Udp,,
"Sep 2, 2026 10:14:38 AM",ConnectionSuccess,169.254.169.254,80,,Tcp,system,monagentmanager.exe
"Sep 2, 2026 10:14:42 AM",ConnectionSuccess,40.84.79.26,443,,Tcp,system,monagentcore.exe
"Sep 2, 2026 10:14:43 AM",ConnectionAcknowledged,40.84.79.26,443,,TcpV4,,
"Sep 2, 2026 10:14:44 AM",ConnectionSuccess,40.84.79.26,443,global.handler.control.monitor.azure.com,Tcp,system,metricsextension.native.exe
"Sep 2, 2026 10:29:36 AM",ConnectionSuccess,20.190.190.194,443,login.live.com,Tcp,system,svchost.exe
"Sep 2, 2026 10:29:36 AM",SslConnectionInspected,20.190.190.194,443,,Tcp,,
"Sep 2, 2026 10:29:55 AM",InboundConnectionAccepted,::ffff:91.185.48.163,52629,,Tcp,system,ntoskrnl.exe
"Sep 2, 2026 10:29:36 AM",ConnectionAcknowledged,20.190.190.194,443,,TcpV4,,
"Sep 2, 2026 10:31:12 AM",ConnectionSuccess,127.0.0.1,28230,,Tcp,system,fluent-bit.exe
"Sep 2, 2026 10:33:11 AM",ConnectionSuccess,104.208.170.163,443,eastus2.prod.la.ingest.monitor.core.windows.net,Tcp,system,monagentcore.exe
"Sep 2, 2026 10:33:11 AM",ConnectionAcknowledged,104.208.170.163,443,,TcpV4,,
"Sep 2, 2026 10:34:25 AM",IcmpConnectionInspected,10.2.0.23,,,Icmp,,
"Sep 2, 2026 10:40:12 AM",ConnectionSuccess,168.63.129.16,80,,Tcp,system,windowsazureguestagent.exe
"Sep 2, 2026 10:40:44 AM",ConnectionAcknowledged,168.63.129.16,80,,TcpV4,,
"Sep 2, 2026 10:42:11 AM",IcmpConnectionInspected,10.2.0.23,,,Icmp,,
"Sep 2, 2026 10:42:19 AM",IcmpConnectionInspected,10.2.0.23,,,Icmp,,
"Sep 2, 2026 10:43:13 AM",ConnectionSuccess,169.254.169.254,80,,Tcp,system,waappagent.exe
"Sep 2, 2026 10:43:13 AM",ConnectionSuccess,168.63.129.16,80,,Tcp,system,waappagent.exe
"Sep 2, 2026 10:43:15 AM",ConnectionAcknowledged,169.254.169.254,80,,TcpV4,,
"Sep 2, 2026 10:42:17 AM",IcmpConnectionInspected,10.2.0.23,,,Icmp,,
"Sep 2, 2026 10:44:27 AM",ConnectionSuccess,169.254.169.254,80,,Tcp,system,windowsazureguestagent.exe
"Sep 2, 2026 10:47:12 AM",IcmpConnectionInspected,10.2.0.23,,,Icmp,,
"Sep 2, 2026 10:47:20 AM",IcmpConnectionInspected,10.2.0.23,,,Icmp,,
"Sep 2, 2026 10:47:20 AM",IcmpConnectionInspected,10.2.0.23,,,Icmp,,
"Sep 2, 2026 10:48:02 AM",ConnectionAcknowledged,40.87.160.0,23456,,TcpV4,,
"Sep 2, 2026 10:48:42 AM",IcmpConnectionInspected,10.2.0.23,,,Icmp,,
"Sep 2, 2026 11:04:39 AM",IcmpConnectionInspected,10.2.0.23,,,Icmp,,
"Sep 2, 2026 11:11:34 AM",ConnectionSuccess,4.150.223.105,443,v20.events.data.microsoft.com,Tcp,system,svchost.exe
"Sep 2, 2026 11:11:14 AM",IcmpConnectionInspected,10.2.0.23,,,Icmp,,
"Sep 2, 2026 11:11:34 AM",ConnectionAcknowledged,20.50.73.5,443,,TcpV4,,
"Sep 2, 2026 11:11:34 AM",SslConnectionInspected,20.50.73.5,443,,Tcp,,
"Sep 2, 2026 11:11:34 AM",SslConnectionInspected,4.150.223.105,443,,Tcp,,
"Sep 2, 2026 11:13:27 AM",IcmpConnectionInspected,10.2.0.23,,,Icmp,,
"Sep 2, 2026 11:14:35 AM",IcmpConnectionInspected,10.2.0.23,,,Icmp,,
"Sep 2, 2026 11:14:23 AM",IcmpConnectionInspected,10.2.0.23,,,Icmp,,
"Sep 2, 2026 11:14:35 AM",IcmpConnectionInspected,10.2.0.23,,,Icmp,,
"Sep 2, 2026 11:14:29 AM",IcmpConnectionInspected,10.2.0.23,,,Icmp,,
"Sep 2, 2026 11:14:29 AM",IcmpConnectionInspected,10.2.0.23,,,Icmp,,
"Sep 2, 2026 11:14:35 AM",IcmpConnectionInspected,10.2.0.23,,,Icmp,,
"Sep 2, 2026 11:14:29 AM",IcmpConnectionInspected,10.2.0.23,,,Icmp,,
"Sep 2, 2026 11:14:35 AM",IcmpConnectionInspected,10.2.0.23,,,Icmp,,
"Sep 2, 2026 11:14:37 AM",SslConnectionInspected,20.42.65.91,443,,Tcp,,
"Sep 2, 2026 11:15:15 AM",IcmpConnectionInspected,10.2.0.23,,,Icmp,,
"Sep 2, 2026 11:19:28 AM",IcmpConnectionInspected,10.2.0.23,,,Icmp,,
"Sep 2, 2026 11:18:26 AM",IcmpConnectionInspected,10.2.0.23,,,Icmp,,
"Sep 2, 2026 11:19:30 AM",IcmpConnectionInspected,10.2.0.23,,,Icmp,,
"Sep 2, 2026 11:19:30 AM",IcmpConnectionInspected,10.2.0.23,,,Icmp,,
"Sep 2, 2026 11:19:30 AM",IcmpConnectionInspected,10.2.0.23,,,Icmp,,
"Sep 2, 2026 11:19:30 AM",IcmpConnectionInspected,10.2.0.23,,,Icmp,,
"Sep 2, 2026 11:19:24 AM",IcmpConnectionInspected,10.2.0.23,,,Icmp,,
"Sep 2, 2026 11:19:30 AM",IcmpConnectionInspected,10.2.0.23,,,Icmp,,
"Sep 2, 2026 11:23:25 AM",IcmpConnectionInspected,10.2.0.23,,,Icmp,,
"Sep 2, 2026 11:27:44 AM",ConnectionSuccess,40.79.150.123,443,,Tcp,system,svchost.exe
"Sep 2, 2026 11:27:46 AM",SslConnectionInspected,40.79.150.123,443,,Tcp,,
"Sep 2, 2026 11:27:26 AM",IcmpConnectionInspected,10.2.0.23,,,Icmp,,
"Sep 2, 2026 11:27:46 AM",ConnectionAcknowledged,40.79.150.123,443,,TcpV4,,
"Sep 2, 2026 11:36:33 AM",IcmpConnectionInspected,10.2.0.23,,,Icmp,,
"Sep 2, 2026 11:45:01 AM",ConnectionAcknowledged,20.242.181.0,443,,TcpV4,,
"Sep 2, 2026 11:46:05 AM",ConnectionAcknowledged,20.184.175.15,443,,TcpV4,,
"Sep 2, 2026 11:46:05 AM",SslConnectionInspected,20.184.175.15,443,,Tcp,,
"Sep 2, 2026 11:46:31 AM",IcmpConnectionInspected,10.2.0.23,,,Icmp,,
"Sep 2, 2026 11:56:43 AM",IcmpConnectionInspected,10.2.0.23,,,Icmp,,
"Sep 2, 2026 11:57:14 AM",IcmpConnectionInspected,10.2.0.23,,,Icmp,,
"Sep 2, 2026 11:56:57 AM",IcmpConnectionInspected,10.2.0.23,,,Icmp,,
"Sep 2, 2026 11:57:16 AM",IcmpConnectionInspected,10.2.0.23,,,Icmp,,
"Sep 2, 2026 11:57:20 AM",SslConnectionInspected,20.184.175.1,443,,Tcp,,
"Sep 2, 2026 11:57:26 AM",IcmpConnectionInspected,10.2.0.23,,,Icmp,,
"Sep 2, 2026 11:57:59 AM",InboundConnectionAccepted,34.78.76.20,55896,,Tcp,network service,mysqld.exe
"Sep 2, 2026 11:57:32 AM",IcmpConnectionInspected,10.2.0.23,,,Icmp,,
"Sep 2, 2026 11:57:28 AM",IcmpConnectionInspected,10.2.0.23,,,Icmp,,
"Sep 2, 2026 11:57:32 AM",IcmpConnectionInspected,10.2.0.23,,,Icmp,,
"Sep 2, 2026 11:57:28 AM",IcmpConnectionInspected,10.2.0.23,,,Icmp,,
"Sep 2, 2026 11:57:28 AM",IcmpConnectionInspected,10.2.0.23,,,Icmp,,
"Sep 2, 2026 11:58:00 AM",InboundConnectionAccepted,34.156.149.204,56530,,Tcp,network service,mysqld.exe
"Sep 2, 2026 11:58:02 AM",DnsConnectionInspected,168.63.129.16,53,,Udp,,
"Sep 2, 2026 11:58:00 AM",DnsConnectionInspected,168.63.129.16,53,,Udp,,
"Sep 2, 2026 11:59:53 AM",InboundConnectionAccepted,::ffff:66.132.195.107,3490,,Tcp,system,ntoskrnl.exe
"Sep 2, 2026 12:00:02 PM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 11:59:54 AM",NetworkSignatureInspected,66.132.195.107,3490,,,,
"Sep 2, 2026 12:01:14 PM",IcmpConnectionInspected,10.2.0.23,,,Icmp,,
"Sep 2, 2026 12:01:44 PM",IcmpConnectionInspected,10.2.0.23,,,Icmp,,
"Sep 2, 2026 12:05:41 PM",DnsConnectionInspected,168.63.129.16,53,,Udp,,
"Sep 2, 2026 12:08:22 PM",ConnectionAcknowledged,51.105.71.136,443,,TcpV4,,
"Sep 2, 2026 12:08:22 PM",SslConnectionInspected,51.105.71.136,443,,Tcp,,
"Sep 2, 2026 12:08:37 PM",ConnectionSuccess,168.63.129.16,80,,Tcp,system,wasecagentprov.exe
"Sep 2, 2026 12:10:02 PM",ConnectionAcknowledged,4.150.223.113,443,,TcpV4,,
"Sep 2, 2026 12:15:11 PM",ConnectionAcknowledged,13.83.125.0,443,,TcpV4,,
"Sep 2, 2026 12:15:13 PM",IcmpConnectionInspected,10.2.0.23,,,Icmp,,
"Sep 2, 2026 12:15:17 PM",ConnectionAcknowledged,20.184.175.17,443,,TcpV4,,
"Sep 2, 2026 12:16:46 PM",IcmpConnectionInspected,10.2.0.23,,,Icmp,,
"Sep 2, 2026 12:22:11 PM",IcmpConnectionInspected,10.2.0.23,,,Icmp,,
"Sep 2, 2026 12:22:05 PM",IcmpConnectionInspected,10.2.0.23,,,Icmp,,
"Sep 2, 2026 12:21:19 PM",IcmpConnectionInspected,10.2.0.23,,,Icmp,,
"Sep 2, 2026 12:22:19 PM",IcmpConnectionInspected,10.2.0.23,,,Icmp,,
"Sep 2, 2026 12:22:19 PM",IcmpConnectionInspected,10.2.0.23,,,Icmp,,
"Sep 2, 2026 12:22:31 PM",IcmpConnectionInspected,10.2.0.23,,,Icmp,,
"Sep 2, 2026 12:22:31 PM",IcmpConnectionInspected,10.2.0.23,,,Icmp,,
"Sep 2, 2026 12:22:33 PM",ConnectionAcknowledged,52.136.4.16,23456,,TcpV4,,
"Sep 2, 2026 12:22:31 PM",IcmpConnectionInspected,10.2.0.23,,,Icmp,,
"Sep 2, 2026 12:22:27 PM",IcmpConnectionInspected,10.2.0.23,,,Icmp,,
"Sep 2, 2026 12:22:31 PM",IcmpConnectionInspected,10.2.0.23,,,Icmp,,
"Sep 2, 2026 12:23:19 PM",InboundConnectionAccepted,198.235.24.78,62434,,Tcp,network service,svchost.exe
"Sep 2, 2026 12:22:27 PM",IcmpConnectionInspected,10.2.0.23,,,Icmp,,
"Sep 2, 2026 12:22:31 PM",IcmpConnectionInspected,10.2.0.23,,,Icmp,,
"Sep 2, 2026 12:22:31 PM",IcmpConnectionInspected,10.2.0.23,,,Icmp,,
"Sep 2, 2026 12:22:31 PM",IcmpConnectionInspected,10.2.0.23,,,Icmp,,
"Sep 2, 2026 12:22:23 PM",IcmpConnectionInspected,10.2.0.23,,,Icmp,,
"Sep 2, 2026 12:22:31 PM",IcmpConnectionInspected,10.2.0.23,,,Icmp,,
"Sep 2, 2026 12:22:27 PM",IcmpConnectionInspected,10.2.0.23,,,Icmp,,
"Sep 2, 2026 12:22:27 PM",IcmpConnectionInspected,10.2.0.23,,,Icmp,,
"Sep 2, 2026 12:22:31 PM",IcmpConnectionInspected,10.2.0.23,,,Icmp,,
"Sep 2, 2026 12:22:33 PM",IcmpConnectionInspected,10.2.0.23,,,Icmp,,
"Sep 2, 2026 12:24:05 PM",ConnectionSuccess,72.154.7.16,443,array801.prod.do.dsp.mp.microsoft.com,Tcp,network service,svchost.exe
"Sep 2, 2026 12:22:33 PM",IcmpConnectionInspected,10.2.0.23,,,Icmp,,
