TimeGenerated,ActionType,RegistryKey,RegistryValueName,RegistryValueData,InitiatingProcessAccountName,InitiatingProcessFileName
"Sep 2, 2026 5:10:20 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 2, 2026 5:10:20 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Elements\25000004,,,network service,wmiprvse.exe
"Sep 2, 2026 5:10:20 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 2, 2026 5:10:20 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Description,,,network service,wmiprvse.exe
"Sep 2, 2026 5:10:20 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 2, 2026 5:10:20 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 2, 2026 5:10:20 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba},,,network service,wmiprvse.exe
"Sep 2, 2026 5:10:20 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 2, 2026 5:10:20 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Elements,,,network service,wmiprvse.exe
"Sep 2, 2026 5:10:20 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Elements\24000001,,,network service,wmiprvse.exe
"Sep 2, 2026 5:10:20 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 2, 2026 5:10:20 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{0c5b8103-93d0-11f1-8f67-806e6f6e6963}\Elements\11000001,,,network service,wmiprvse.exe
"Sep 2, 2026 5:10:20 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 2, 2026 5:10:20 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 2, 2026 5:10:20 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{9dea862c-5cdd-4e70-acc1-f32b344d4795}\Elements\12000002,,,network service,wmiprvse.exe
"Sep 2, 2026 5:10:20 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{9dea862c-5cdd-4e70-acc1-f32b344d4795}\Elements\11000001,,,network service,wmiprvse.exe
"Sep 2, 2026 5:10:20 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 2, 2026 5:10:19 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Elements\25000004,,,network service,wmiprvse.exe
"Sep 2, 2026 5:10:19 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Elements\24000001,,,network service,wmiprvse.exe
"Sep 2, 2026 5:10:19 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 2, 2026 5:10:19 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 2, 2026 5:10:19 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 2, 2026 5:10:19 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 2, 2026 5:10:19 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 2, 2026 5:10:19 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba},,,network service,wmiprvse.exe
"Sep 2, 2026 5:10:19 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Description,,,network service,wmiprvse.exe
"Sep 2, 2026 5:10:19 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Elements,,,network service,wmiprvse.exe
"Sep 2, 2026 5:10:19 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 2, 2026 5:10:19 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{0c5b8103-93d0-11f1-8f67-806e6f6e6963}\Elements\11000001,,,network service,wmiprvse.exe
"Sep 2, 2026 5:10:19 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 2, 2026 5:10:19 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{9dea862c-5cdd-4e70-acc1-f32b344d4795}\Elements\12000002,,,network service,wmiprvse.exe
"Sep 2, 2026 5:10:19 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{9dea862c-5cdd-4e70-acc1-f32b344d4795}\Elements\11000001,,,network service,wmiprvse.exe
"Sep 2, 2026 5:10:19 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 2, 2026 5:08:11 PM",RegistryValueSet,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\CI\WhqlOnlyEvaluation,SystemUptimeTimestamp,360247500000,system,aggregatorhost.exe
"Sep 2, 2026 5:08:11 PM",RegistryValueSet,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\CI\WhqlOnlyEvaluation,SystemUptime,1704499850000,system,aggregatorhost.exe
"Sep 2, 2026 5:07:47 PM",RegistryValueSet,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Services\Tcpip\Parameters,Health,,system,ntoskrnl.exe
"Sep 2, 2026 4:40:53 PM",RegistryValueDeleted,,,,system,mssense.exe
"Sep 2, 2026 4:36:36 PM",RegistryValueDeleted,,,,system,mssense.exe
"Sep 2, 2026 4:36:25 PM",RegistryValueDeleted,,,,system,mssense.exe
"Sep 2, 2026 4:10:09 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Elements\25000004,,,network service,wmiprvse.exe
"Sep 2, 2026 4:10:09 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Elements\24000001,,,network service,wmiprvse.exe
"Sep 2, 2026 4:10:09 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 2, 2026 4:10:09 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 2, 2026 4:10:09 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 2, 2026 4:10:09 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 2, 2026 4:10:09 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba},,,network service,wmiprvse.exe
"Sep 2, 2026 4:10:09 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Elements,,,network service,wmiprvse.exe
"Sep 2, 2026 4:10:09 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 2, 2026 4:10:09 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Description,,,network service,wmiprvse.exe
"Sep 2, 2026 4:10:09 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 2, 2026 4:10:09 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{0c5b8103-93d0-11f1-8f67-806e6f6e6963}\Elements\11000001,,,network service,wmiprvse.exe
"Sep 2, 2026 4:10:09 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 2, 2026 4:10:09 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{9dea862c-5cdd-4e70-acc1-f32b344d4795}\Elements\12000002,,,network service,wmiprvse.exe
"Sep 2, 2026 4:10:09 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{9dea862c-5cdd-4e70-acc1-f32b344d4795}\Elements\11000001,,,network service,wmiprvse.exe
"Sep 2, 2026 4:10:09 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 2, 2026 4:10:09 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Elements\24000001,,,network service,wmiprvse.exe
"Sep 2, 2026 4:10:09 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Elements\25000004,,,network service,wmiprvse.exe
"Sep 2, 2026 4:10:09 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 2, 2026 4:10:09 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 2, 2026 4:10:09 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 2, 2026 4:10:09 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 2, 2026 4:10:09 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 2, 2026 4:10:09 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Description,,,network service,wmiprvse.exe
"Sep 2, 2026 4:10:09 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba},,,network service,wmiprvse.exe
"Sep 2, 2026 4:10:09 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Elements,,,network service,wmiprvse.exe
"Sep 2, 2026 4:10:09 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 2, 2026 4:10:09 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{0c5b8103-93d0-11f1-8f67-806e6f6e6963}\Elements\11000001,,,network service,wmiprvse.exe
"Sep 2, 2026 4:10:09 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 2, 2026 4:10:09 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{9dea862c-5cdd-4e70-acc1-f32b344d4795}\Elements\12000002,,,network service,wmiprvse.exe
"Sep 2, 2026 4:10:09 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{9dea862c-5cdd-4e70-acc1-f32b344d4795}\Elements\11000001,,,network service,wmiprvse.exe
"Sep 2, 2026 4:10:09 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 2, 2026 4:10:08 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Elements\24000001,,,network service,wmiprvse.exe
"Sep 2, 2026 4:10:08 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Elements\25000004,,,network service,wmiprvse.exe
"Sep 2, 2026 4:10:08 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 2, 2026 4:10:08 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 2, 2026 4:10:08 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 2, 2026 4:10:08 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 2, 2026 4:10:08 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 2, 2026 4:10:08 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Description,,,network service,wmiprvse.exe
"Sep 2, 2026 4:10:08 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Elements,,,network service,wmiprvse.exe
"Sep 2, 2026 4:10:08 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba},,,network service,wmiprvse.exe
"Sep 2, 2026 4:10:08 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 2, 2026 4:10:08 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{0c5b8103-93d0-11f1-8f67-806e6f6e6963}\Elements\11000001,,,network service,wmiprvse.exe
"Sep 2, 2026 4:10:08 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 2, 2026 4:10:08 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{9dea862c-5cdd-4e70-acc1-f32b344d4795}\Elements\12000002,,,network service,wmiprvse.exe
"Sep 2, 2026 4:10:08 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{9dea862c-5cdd-4e70-acc1-f32b344d4795}\Elements\11000001,,,network service,wmiprvse.exe
"Sep 2, 2026 4:10:08 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 2, 2026 4:08:25 PM",RegistryValueDeleted,,,,system,mssense.exe
"Sep 2, 2026 4:08:11 PM",RegistryValueSet,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\CI\WhqlOnlyEvaluation,SystemUptime,1668499850000,system,aggregatorhost.exe
"Sep 2, 2026 4:08:11 PM",RegistryValueSet,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\CI\WhqlOnlyEvaluation,SystemUptimeTimestamp,324247500000,system,aggregatorhost.exe
"Sep 2, 2026 4:07:47 PM",RegistryValueSet,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Services\Tcpip\Parameters,Health,,system,ntoskrnl.exe
"Sep 2, 2026 4:03:24 PM",RegistryValueDeleted,,,,system,mssense.exe
"Sep 2, 2026 3:49:46 PM",RegistryValueDeleted,,,,system,mssense.exe
"Sep 2, 2026 3:49:33 PM",RegistryValueDeleted,,,,system,mssense.exe
"Sep 2, 2026 3:38:12 PM",RegistryValueDeleted,,,,system,mssense.exe
"Sep 2, 2026 3:09:58 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Elements\24000001,,,network service,wmiprvse.exe
"Sep 2, 2026 3:09:58 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Elements\25000004,,,network service,wmiprvse.exe
"Sep 2, 2026 3:09:58 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 2, 2026 3:09:58 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 2, 2026 3:09:58 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 2, 2026 3:09:58 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 2, 2026 3:09:58 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 2, 2026 3:09:58 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba},,,network service,wmiprvse.exe
"Sep 2, 2026 3:09:58 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Description,,,network service,wmiprvse.exe
"Sep 2, 2026 3:09:58 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Elements,,,network service,wmiprvse.exe
"Sep 2, 2026 3:09:58 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{0c5b8103-93d0-11f1-8f67-806e6f6e6963}\Elements\11000001,,,network service,wmiprvse.exe
"Sep 2, 2026 3:09:58 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 2, 2026 3:09:58 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{9dea862c-5cdd-4e70-acc1-f32b344d4795}\Elements\12000002,,,network service,wmiprvse.exe
"Sep 2, 2026 3:09:58 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 2, 2026 3:09:58 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{9dea862c-5cdd-4e70-acc1-f32b344d4795}\Elements\11000001,,,network service,wmiprvse.exe
"Sep 2, 2026 3:09:58 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 2, 2026 3:09:58 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Elements\25000004,,,network service,wmiprvse.exe
"Sep 2, 2026 3:09:58 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Elements,,,network service,wmiprvse.exe
"Sep 2, 2026 3:09:58 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Elements\24000001,,,network service,wmiprvse.exe
"Sep 2, 2026 3:09:58 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 2, 2026 3:09:58 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 2, 2026 3:09:58 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 2, 2026 3:09:58 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 2, 2026 3:09:58 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba},,,network service,wmiprvse.exe
"Sep 2, 2026 3:09:58 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Description,,,network service,wmiprvse.exe
"Sep 2, 2026 3:09:58 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 2, 2026 3:09:58 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 2, 2026 3:09:58 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{0c5b8103-93d0-11f1-8f67-806e6f6e6963}\Elements\11000001,,,network service,wmiprvse.exe
"Sep 2, 2026 3:09:58 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{9dea862c-5cdd-4e70-acc1-f32b344d4795}\Elements\12000002,,,network service,wmiprvse.exe
"Sep 2, 2026 3:09:58 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 2, 2026 3:09:58 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{9dea862c-5cdd-4e70-acc1-f32b344d4795}\Elements\11000001,,,network service,wmiprvse.exe
"Sep 2, 2026 3:09:58 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 2, 2026 3:09:57 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Elements\25000004,,,network service,wmiprvse.exe
"Sep 2, 2026 3:09:57 PM",RegistryValueSet,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Elements\25000004,Element,,network service,wmiprvse.exe
"Sep 2, 2026 3:09:57 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba},,,network service,wmiprvse.exe
"Sep 2, 2026 3:09:57 PM",RegistryValueSet,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Description,Type,269484033,network service,wmiprvse.exe
"Sep 2, 2026 3:09:57 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Elements,,,network service,wmiprvse.exe
"Sep 2, 2026 3:09:57 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Elements\24000001,,,network service,wmiprvse.exe
"Sep 2, 2026 3:09:57 PM",RegistryValueSet,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Elements\24000001,Element,{9dea862c-5cdd-4e70-acc1-f32b344d4795},network service,wmiprvse.exe
"Sep 2, 2026 3:09:57 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Description,,,network service,wmiprvse.exe
"Sep 2, 2026 3:09:57 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 2, 2026 3:09:57 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 2, 2026 3:09:57 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 2, 2026 3:09:57 PM",RegistryValueSet,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{0c5b8103-93d0-11f1-8f67-806e6f6e6963}\Elements\11000001,Element,,network service,wmiprvse.exe
"Sep 2, 2026 3:09:57 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 2, 2026 3:09:57 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 2, 2026 3:09:57 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{0c5b8103-93d0-11f1-8f67-806e6f6e6963}\Elements\11000001,,,network service,wmiprvse.exe
"Sep 2, 2026 3:09:57 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 2, 2026 3:09:57 PM",RegistryValueSet,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{9dea862c-5cdd-4e70-acc1-f32b344d4795}\Elements\11000001,Element,,network service,wmiprvse.exe
"Sep 2, 2026 3:09:57 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 2, 2026 3:09:57 PM",RegistryValueSet,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{9dea862c-5cdd-4e70-acc1-f32b344d4795}\Elements\12000002,Element,\EFI\Microsoft\Boot\bootmgfw.efi,network service,wmiprvse.exe
"Sep 2, 2026 3:09:57 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{9dea862c-5cdd-4e70-acc1-f32b344d4795}\Elements\12000002,,,network service,wmiprvse.exe
"Sep 2, 2026 3:09:57 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{9dea862c-5cdd-4e70-acc1-f32b344d4795}\Elements\11000001,,,network service,wmiprvse.exe
"Sep 2, 2026 3:09:57 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 2, 2026 3:08:11 PM",RegistryValueSet,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\CI\WhqlOnlyEvaluation,SystemUptimeTimestamp,288247340000,system,aggregatorhost.exe
"Sep 2, 2026 3:08:11 PM",RegistryValueSet,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\CI\WhqlOnlyEvaluation,SystemUptime,1632499690000,system,aggregatorhost.exe
"Sep 2, 2026 3:07:47 PM",RegistryValueSet,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Services\Tcpip\Parameters,Health,,system,ntoskrnl.exe
"Sep 2, 2026 2:33:04 PM",RegistryValueSet,HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Control\WMI\Security,4adf77ec-e908-4289-a1ec-951669e27e3e,,system,mpdefendercoreservice.exe
"Sep 2, 2026 2:09:46 PM",RegistryValueSet,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Elements\24000001,Element,{9dea862c-5cdd-4e70-acc1-f32b344d4795},network service,wmiprvse.exe
"Sep 2, 2026 2:09:46 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Elements\24000001,,,network service,wmiprvse.exe
"Sep 2, 2026 2:09:46 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Elements\25000004,,,network service,wmiprvse.exe
"Sep 2, 2026 2:09:46 PM",RegistryValueSet,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Elements\25000004,Element,,network service,wmiprvse.exe
"Sep 2, 2026 2:09:46 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 2, 2026 2:09:46 PM",RegistryValueSet,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{0c5b8103-93d0-11f1-8f67-806e6f6e6963}\Elements\11000001,Element,,network service,wmiprvse.exe
"Sep 2, 2026 2:09:46 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 2, 2026 2:09:46 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 2, 2026 2:09:46 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 2, 2026 2:09:46 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
"Sep 2, 2026 2:09:46 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba},,,network service,wmiprvse.exe
"Sep 2, 2026 2:09:46 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Description,,,network service,wmiprvse.exe
"Sep 2, 2026 2:09:46 PM",RegistryValueSet,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Description,Type,269484033,network service,wmiprvse.exe
"Sep 2, 2026 2:09:46 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{a5a30fa2-3d06-4e9f-b5f4-a01df9d1fcba}\Elements,,,network service,wmiprvse.exe
"Sep 2, 2026 2:09:46 PM",RegistryKeyCreated,HKEY_LOCAL_MACHINE\BCD00000000\Objects\{9dea862c-5cdd-4e70-acc1-f32b344d4795}\Elements\12000002,,,network service,wmiprvse.exe
"Sep 2, 2026 2:09:46 PM",RegistryKeyDeleted,,,,network service,wmiprvse.exe
