"HostName","TaskName","Next Run Time","Status","Logon Mode","Last Run Time","Last Result","Author","Task To Run","Start In","Comment","Scheduled Task State","Idle Time","Power Management","Run As User","Delete Task If Not Rescheduled","Stop Task If Runs X Hours and X Mins","Schedule","Schedule Type","Start Time","Start Date","End Date","Days","Months","Repeat: Every","Repeat: Until: Time","Repeat: Until: Duration","Repeat: Stop If Still Running"
"DataFiles-Corp-","\Microsoft\Windows\UpdateOrchestrator\Schedule Maintenance Work","N/A","Disabled","Interactive/Background","11/30/1999 12:00:00 AM","267011","N/A","%systemroot%\system32\usoclient.exe StartMaintenanceWork","N/A","N/A","Disabled","Disabled","Stop On Battery Mode, No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","On demand only","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DataFiles-Corp-","\Microsoft\Windows\UpdateOrchestrator\Schedule Scan","9/3/2026 6:09:28 AM","Ready","Interactive/Background","9/3/2026 12:51:31 AM","0","N/A","%systemroot%\system32\usoclient.exe StartScan","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","One Time Only, Hourly ","12:00:00 PM","1/1/2019","N/A","N/A","N/A","6 Hour(s), 0 Minute(s)","None","Disabled","Disabled"
"DataFiles-Corp-","\Microsoft\Windows\UpdateOrchestrator\Schedule Scan Static Task","N/A","Ready","Interactive/Background","9/2/2026 1:12:58 PM","0","Microsoft Corporation","%systemroot%\system32\usoclient.exe StartScan","N/A","This task performs a scheduled Windows Update scan.","Enabled","Disabled","","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DataFiles-Corp-","\Microsoft\Windows\UpdateOrchestrator\Schedule Scan Static Task","N/A","Ready","Interactive/Background","9/2/2026 1:12:58 PM","0","Microsoft Corporation","%systemroot%\system32\usoclient.exe StartScan","N/A","This task performs a scheduled Windows Update scan.","Enabled","Disabled","","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","When an event occurs","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DataFiles-Corp-","\Microsoft\Windows\UpdateOrchestrator\Schedule Wake To Work","N/A","Disabled","Interactive/Background","9/1/2026 3:00:00 AM","0","N/A","%systemroot%\system32\usoclient.exe StartWork","N/A","N/A","Disabled","Disabled","Stop On Battery Mode, No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","One Time Only","3:00:00 AM","9/1/2026","N/A","N/A","N/A","Disabled","Disabled","Disabled","Disabled"
"DataFiles-Corp-","\Microsoft\Windows\UpdateOrchestrator\Schedule Work","N/A","Disabled","Interactive/Background","11/30/1999 12:00:00 AM","267011","N/A","%systemroot%\system32\usoclient.exe StartWork","N/A","N/A","Disabled","Disabled","Stop On Battery Mode, No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","One Time Only","4:38:47 PM","9/3/2026","N/A","N/A","N/A","Disabled","Disabled","Disabled","Disabled"
"DataFiles-Corp-","\Microsoft\Windows\UpdateOrchestrator\Start Oobe Expedite Work","N/A","Ready","Interactive/Background","9/2/2026 11:22:57 AM","0","Microsoft Corporation","%systemroot%\system32\usoclient.exe StartWork","N/A","This task performs a scheduled Windows Update scan.","Enabled","Disabled","","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DataFiles-Corp-","\Microsoft\Windows\UpdateOrchestrator\StartOobeAppsScanAfterUpdate","N/A","Ready","Interactive/Background","11/30/1999 12:00:00 AM","267011","Microsoft Corporation","%systemroot%\system32\usoclient.exe StartOobeAppsScanAfterUpdate","N/A","This task performs a scheduled Windows Update scan.","Enabled","Disabled","","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DataFiles-Corp-","\Microsoft\Windows\UpdateOrchestrator\StartOobeAppsScan_LicenseAccepted","N/A","Ready","Interactive/Background","11/30/1999 12:00:00 AM","267011","Microsoft Corporation","%systemroot%\system32\usoclient.exe StartOobeAppsScan","N/A","This task performs a scheduled Windows Update scan.","Enabled","Disabled","","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DataFiles-Corp-","\Microsoft\Windows\UpdateOrchestrator\StartOobeAppsScan_OobeAppReady","N/A","Ready","Interactive/Background","11/30/1999 12:00:00 AM","267011","Microsoft Corporation","%systemroot%\system32\usoclient.exe StartOobeAppsScan","N/A","This task performs a scheduled Windows Update scan.","Enabled","Disabled","","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DataFiles-Corp-","\Microsoft\Windows\UpdateOrchestrator\UIEOrchestrator","9/3/2026 8:45:23 PM","Ready","Interactive/Background","9/2/2026 11:16:38 AM","0","Microsoft Corporation","%systemroot%\system32\UIEOrchestratorStub.exe /SendHeartbeat","N/A","This task sends heartbeat information for Windows Update feature data","Enabled","Disabled","","SYSTEM","Disabled","01:00:00","Scheduling data is not available in this format.","Daily ","3:00:00 AM","1/1/2000","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"DataFiles-Corp-","\Microsoft\Windows\UpdateOrchestrator\USO_UxBroker","9/3/2026 9:26:04 PM","Ready","Interactive/Background","9/2/2026 5:25:48 AM","-2147024894","Microsoft Corporation","%systemroot%\system32\MusNotification.exe ","N/A","This task triggers a system reboot following update installation.","Enabled","Disabled","","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DataFiles-Corp-","\Microsoft\Windows\UpdateOrchestrator\USO_UxBroker","9/3/2026 2:20:04 PM","Ready","Interactive/Background","9/2/2026 5:25:48 AM","-2147024894","Microsoft Corporation","%systemroot%\system32\MusNotification.exe ","N/A","This task triggers a system reboot following update installation.","Enabled","Disabled","","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","3:00:00 AM","1/1/2000","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"DataFiles-Corp-","\Microsoft\Windows\UpdateOrchestrator\UUS Failover Task","N/A","Ready","Interactive/Background","11/30/1999 12:00:00 AM","267011","Microsoft Corporation","%windir%\System32\MLEngineStub.exe HandleUusFailoverEvaluationSignalFromWnf","N/A","N/A","Enabled","Disabled","","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DataFiles-Corp-","\Microsoft\Windows\UPnP\UPnPHostConfig","N/A","Ready","Interactive/Background","11/30/1999 12:00:00 AM","267011","Microsoft","sc.exe config upnphost start= auto","N/A","Set UPnPHost service to Auto-Start","Enabled","Disabled","","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","On demand only","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DataFiles-Corp-","\Microsoft\Windows\UsageAndQualityInsights\UsageAndQualityInsights-MaintenanceTask","9/3/2026 6:12:21 AM","Ready","Interactive/Background","9/3/2026 12:10:01 AM","0","N/A","%SystemRoot%\System32\Microsoft.Data.UsageAndQualityInsights.MaintenanceTask.exe ","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","12:00:00 AM","8/15/2025","N/A","Every 1 day(s)","N/A","6 Hour(s), 0 Minute(s)","None","24 Hour(s), 0 Minute(s)","Disabled"
"DataFiles-Corp-","\Microsoft\Windows\USB\Usb-Notifications","N/A","Ready","Interactive/Background","11/30/1999 12:00:00 AM","267011","Microsoft Corporation","COM handler","N/A","Usb Error Notification Task","Enabled","Disabled","","INTERACTIVE","Disabled","72:00:00","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DataFiles-Corp-","\Microsoft\Windows\User Profile Service\HiveUploadTask","N/A","Disabled","Interactive/Background","11/30/1999 12:00:00 AM","267011","Microsoft Corporation","COM handler","N/A","This task will automatically upload a roaming user profile's registry hive to its network location.","Disabled","Only Start If Idle for 10 minutes, If Not Idle Retry For 120 minutes","Stop On Battery Mode","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","One Time Only, Hourly ","12:00:00 AM","8/28/2007","N/A","N/A","N/A","12 Hour(s), 0 Minute(s)","None","Disabled","Disabled"
"DataFiles-Corp-","\Microsoft\Windows\WaaSMedic\PerformRemediation","N/A","Disabled","Interactive/Background","11/30/1999 12:00:00 AM","267011","$(@%systemroot%\system32\WaasMedicSvcImpl.dll,-102)","COM handler","N/A","$(@%systemroot%\system32\WaasMedicSvcImpl.dll,-104)","Disabled","Disabled","","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","One Time Only, Hourly ","3:00:00 AM","10/15/2000","N/A","N/A","N/A","168 Hour(s), 0 Minute(s)","None","Disabled","Disabled"
"DataFiles-Corp-","\Microsoft\Windows\WCM\WiFiTask","N/A","Ready","Interactive/Background","11/30/1999 12:00:00 AM","267011","Microsoft Corporation","%SystemRoot%\System32\WiFiTask.exe ","N/A","Background task for performing per user and web interactions","Enabled","Disabled","","INTERACTIVE","Disabled","00:10:00","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DataFiles-Corp-","\Microsoft\Windows\WDI\ResolutionHost","N/A","Ready","Interactive/Background","9/1/2026 1:37:33 PM","1073807364","Microsoft Corporation","COM handler","N/A","The Windows Diagnostic Infrastructure Resolution host enables interactive resolutions for system problems detected by the Diagnostic Policy Service. It is triggered when necessary by the Diagnostic Policy Service in the appropriate user session. If the ","Enabled","Disabled","","INTERACTIVE","Disabled","Disabled","Scheduling data is not available in this format.","On demand only","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DataFiles-Corp-","\Microsoft\Windows\Windows Defender\Windows Defender Cache Maintenance","N/A","Ready","Interactive/Background","9/2/2026 3:20:15 PM","0","N/A","C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.26080.3-0\MpCmdRun.exe -IdleTask -TaskName WdCacheMaintenance","N/A","Periodic maintenance task.","Enabled","Disabled","No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","On demand only","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DataFiles-Corp-","\Microsoft\Windows\Windows Defender\Windows Defender Cleanup","N/A","Ready","Interactive/Background","9/2/2026 3:13:08 PM","0","N/A","C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.26080.3-0\MpCmdRun.exe -IdleTask -TaskName WdCleanup","N/A","Periodic cleanup task.","Enabled","Disabled","No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","On demand only","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DataFiles-Corp-","\Microsoft\Windows\Windows Defender\Windows Defender Scheduled Scan","N/A","Ready","Interactive/Background","9/2/2026 3:12:42 PM","0","N/A","C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.26080.3-0\MpCmdRun.exe Scan -ScheduleJob -ScanTrigger 55 -IdleScheduledJob","N/A","Periodic scan task.","Enabled","Disabled","No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","On demand only","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DataFiles-Corp-","\Microsoft\Windows\Windows Defender\Windows Defender Verification","N/A","Ready","Interactive/Background","9/2/2026 3:13:08 PM","0","N/A","C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.26080.3-0\MpCmdRun.exe -IdleTask -TaskName WdVerification","N/A","Periodic verification task.","Enabled","Disabled","No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","On demand only","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DataFiles-Corp-","\Microsoft\Windows\Windows Error Reporting\QueueReporting","9/3/2026 4:02:48 AM","Ready","Interactive/Background","9/3/2026 12:10:00 AM","0","Microsoft Corporation","%windir%\system32\wermgr.exe -upload","N/A","Windows Error Reporting task to process queued reports.","Enabled","Disabled","","SYSTEM","Disabled","Disabled","Scheduling data is not available in this format.","At system start up","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DataFiles-Corp-","\Microsoft\Windows\Windows Error Reporting\QueueReporting","9/3/2026 4:34:49 AM","Ready","Interactive/Background","9/3/2026 12:10:00 AM","0","Microsoft Corporation","%windir%\system32\wermgr.exe -upload","N/A","Windows Error Reporting task to process queued reports.","Enabled","Disabled","","SYSTEM","Disabled","Disabled","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DataFiles-Corp-","\Microsoft\Windows\Windows Error Reporting\QueueReporting","9/3/2026 4:34:57 AM","Ready","Interactive/Background","9/3/2026 12:10:00 AM","0","Microsoft Corporation","%windir%\system32\wermgr.exe -upload","N/A","Windows Error Reporting task to process queued reports.","Enabled","Disabled","","SYSTEM","Disabled","Disabled","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DataFiles-Corp-","\Microsoft\Windows\Windows Error Reporting\QueueReporting","9/3/2026 4:18:00 AM","Ready","Interactive/Background","9/3/2026 12:10:00 AM","0","Microsoft Corporation","%windir%\system32\wermgr.exe -upload","N/A","Windows Error Reporting task to process queued reports.","Enabled","Disabled","","SYSTEM","Disabled","Disabled","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DataFiles-Corp-","\Microsoft\Windows\Windows Error Reporting\QueueReporting","9/3/2026 4:53:53 AM","Ready","Interactive/Background","9/3/2026 12:10:00 AM","0","Microsoft Corporation","%windir%\system32\wermgr.exe -upload","N/A","Windows Error Reporting task to process queued reports.","Enabled","Disabled","","SYSTEM","Disabled","Disabled","Scheduling data is not available in this format.","One Time Only, Hourly ","12:00:00 AM","1/1/2015","N/A","N/A","N/A","4 Hour(s), 0 Minute(s)","None","Disabled","Disabled"
"DataFiles-Corp-","\Microsoft\Windows\Windows Filtering Platform\BfeOnServiceStartTypeChange","N/A","Ready","Interactive/Background","11/30/1999 12:00:00 AM","267011","Microsoft Corporation","%windir%\system32\rundll32.exe bfe.dll,BfeOnServiceStartTypeChange","N/A","This task adjusts the start type for firewall-triggered services when the start type of the Base Filtering Engine (BFE) is disabled.","Enabled","Disabled","","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","When an event occurs","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DataFiles-Corp-","\Microsoft\Windows\Windows Media Sharing\UpdateLibrary","N/A","Ready","Interactive/Background","11/30/1999 12:00:00 AM","267011","Microsoft Corporation",""%ProgramFiles%\Windows Media Player\wmpnscfg.exe" ","N/A","This task updates the cached list of folders and the security permissions on any new files in a user's shared media library.","Enabled","Disabled","","Authenticated Users","Disabled","72:00:00","Scheduling data is not available in this format.","When an event occurs","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DataFiles-Corp-","\Microsoft\Windows\WindowsAI\ClickToDo\ModelCachingIdle","N/A","Disabled","Interactive/Background","8/31/2026 2:26:59 PM","0","N/A","COM handler","N/A","N/A","Disabled","Only Start If Idle for  minutes, If Not Idle Retry For  minutes Stop the task if Idle State end","No Start On Batteries","SYSTEM","Disabled","Disabled","Scheduling data is not available in this format.","At idle time","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DataFiles-Corp-","\Microsoft\Windows\WindowsAI\ClickToDo\ModelCachingLimit","N/A","Ready","Interactive/Background","11/30/1999 12:00:00 AM","267011","N/A","COM handler","N/A","N/A","Enabled","Disabled","No Start On Batteries","SYSTEM","Disabled","Disabled","Scheduling data is not available in this format.","At system start up","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DataFiles-Corp-","\Microsoft\Windows\WindowsAI\ClickToDo\ModelCachingUpdate","N/A","Ready","Interactive/Background","9/1/2026 5:25:45 PM","0","N/A","COM handler","N/A","N/A","Enabled","Disabled","No Start On Batteries","SYSTEM","Disabled","Disabled","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DataFiles-Corp-","\Microsoft\Windows\WindowsAI\Recall\InitialConfiguration","N/A","Disabled","Interactive/Background","8/31/2026 2:16:58 PM","0","N/A","COM handler","N/A","N/A","Disabled","Disabled","","SYSTEM","Disabled","Disabled","Scheduling data is not available in this format.","At system start up","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DataFiles-Corp-","\Microsoft\Windows\WindowsAI\Recall\PolicyConfiguration","N/A","Ready","Interactive/Background","9/1/2026 1:29:53 PM","0","N/A","COM handler","N/A","N/A","Enabled","Disabled","","SYSTEM","Disabled","Disabled","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DataFiles-Corp-","\Microsoft\Windows\WindowsAI\Recall\PolicyConfiguration","N/A","Ready","Interactive/Background","9/1/2026 1:29:53 PM","0","N/A","COM handler","N/A","N/A","Enabled","Disabled","","SYSTEM","Disabled","Disabled","Scheduling data is not available in this format.","When an event occurs","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DataFiles-Corp-","\Microsoft\Windows\WindowsAI\Settings\InitialConfiguration","N/A","Ready","Interactive/Background","9/2/2026 11:12:57 AM","0","N/A","COM handler","N/A","N/A","Enabled","Disabled","","SYSTEM","Disabled","Disabled","Scheduling data is not available in this format.","At system start up","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DataFiles-Corp-","\Microsoft\Windows\WindowsColorSystem\Calibration Loader","N/A","Ready","Interactive/Background","9/1/2026 1:22:58 PM","0","Microsoft Corporation","COM handler","N/A","This task applies color calibration settings.","Enabled","Disabled","","Users","Disabled","Disabled","Scheduling data is not available in this format.","At logon time","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DataFiles-Corp-","\Microsoft\Windows\WindowsColorSystem\Calibration Loader","N/A","Ready","Interactive/Background","9/1/2026 1:22:58 PM","0","Microsoft Corporation","COM handler","N/A","This task applies color calibration settings.","Enabled","Disabled","","Users","Disabled","Disabled","Scheduling data is not available in this format.","When an event occurs","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DataFiles-Corp-","\Microsoft\Windows\WindowsUpdate\Refresh Group Policy Cache","N/A","Ready","Interactive/Background","11/30/1999 12:00:00 AM","267011","Microsoft Corporation.","COM handler","N/A","This task is used to refresh group policy cache in Windows Update","Enabled","Disabled","","SYSTEM","Disabled","01:00:00","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DataFiles-Corp-","\Microsoft\Windows\WindowsUpdate\Scheduled Start","N/A","Ready","Interactive/Background","11/30/1999 12:00:00 AM","267011","Microsoft Corporation.","%systemroot%\System32\sc.exe start wuauserv","N/A","This task is used to start the Windows Update service when needed to perform scheduled operations such as scans.","Enabled","Disabled","","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","One Time Only","12:00:00 AM","10/15/2010","N/A","N/A","N/A","Disabled","Disabled","Disabled","Disabled"
"DataFiles-Corp-","\Microsoft\Windows\WindowsUpdate\Scheduled Start","N/A","Ready","Interactive/Background","11/30/1999 12:00:00 AM","267011","Microsoft Corporation.","%systemroot%\System32\sc.exe start wuauserv","N/A","This task is used to start the Windows Update service when needed to perform scheduled operations such as scans.","Enabled","Disabled","","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","When an event occurs","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DataFiles-Corp-","\Microsoft\Windows\WindowsUpdate\Scheduled Start","N/A","Ready","Interactive/Background","11/30/1999 12:00:00 AM","267011","Microsoft Corporation.","%systemroot%\System32\sc.exe start wuauserv","N/A","This task is used to start the Windows Update service when needed to perform scheduled operations such as scans.","Enabled","Disabled","","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DataFiles-Corp-","\Microsoft\Windows\Wininet\CacheTask","N/A","Ready","Interactive/Background","9/1/2026 1:22:58 PM","1073807364","Microsoft","COM handler","N/A","Wininet Cache Task","Enabled","Disabled","","Users","Disabled","Disabled","Scheduling data is not available in this format.","At logon time","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DataFiles-Corp-","\Microsoft\Windows\WlanSvc\CDSSync","N/A","Ready","Interactive/Background","9/1/2026 1:24:00 PM","0","N/A","COM handler","N/A","N/A","Enabled","Disabled","","INTERACTIVE","Disabled","72:00:00","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DataFiles-Corp-","\Microsoft\Windows\WlanSvc\MoProfileManagement","N/A","Ready","Interactive/Background","11/30/1999 12:00:00 AM","267011","N/A","COM handler","N/A","N/A","Enabled","Disabled","","SYSTEM","Disabled","00:10:00","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DataFiles-Corp-","\Microsoft\Windows\WOF\WIM-Hash-Management","N/A","Ready","Interactive/Background","11/30/1999 12:00:00 AM","267011","Microsoft Corporation","COM handler","N/A","This task supports the WIM Boot by performing background actions on behalf of the OS.","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DataFiles-Corp-","\Microsoft\Windows\WOF\WIM-Hash-Validation","N/A","Disabled","Interactive/Background","8/31/2026 2:28:07 PM","0","Microsoft Corporation","COM handler","N/A","This task supports the WIM Boot by performing background actions on behalf of the OS.","Disabled","Disabled","Stop On Battery Mode, No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","On demand only","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DataFiles-Corp-","\Microsoft\Windows\Work Folders\Work Folders Logon Synchronization","N/A","Ready","Interactive/Background","9/1/2026 1:27:58 PM","0","Microsoft Corporation","COM handler","N/A","This task initiates synchronization of Work Folders partnerships when a user logs onto the system.","Enabled","Disabled","","INTERACTIVE","Disabled","24:00:00","Scheduling data is not available in this format.","At logon time","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DataFiles-Corp-","\Microsoft\Windows\Work Folders\Work Folders Maintenance Work","N/A","Ready","Interactive/Background","9/1/2026 2:36:18 PM","0","Microsoft Corporation","COM handler","N/A","This task initiates maintenance work required for on-going good performance of data synchronization of Work Folders partnerships.","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","INTERACTIVE","Disabled","24:00:00","Scheduling data is not available in this format.","At logon time","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DataFiles-Corp-","\Microsoft\Windows\Workplace Join\Automatic-Device-Join","N/A","Disabled","Interactive/Background","11/30/1999 12:00:00 AM","267011","N/A","%SystemRoot%\System32\dsregcmd.exe $(Arg0) $(Arg1) $(Arg2)","N/A","Register this computer if the computer is already joined to an Active Directory domain.","Disabled","Disabled","","SYSTEM","Disabled","00:05:00","Scheduling data is not available in this format.","At logon time","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DataFiles-Corp-","\Microsoft\Windows\Workplace Join\Automatic-Device-Join","N/A","Disabled","Interactive/Background","11/30/1999 12:00:00 AM","267011","N/A","%SystemRoot%\System32\dsregcmd.exe $(Arg0) $(Arg1) $(Arg2)","N/A","Register this computer if the computer is already joined to an Active Directory domain.","Disabled","Disabled","","SYSTEM","Disabled","00:05:00","Scheduling data is not available in this format.","When an event occurs","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DataFiles-Corp-","\Microsoft\Windows\Workplace Join\Device-Sync","N/A","Disabled","Interactive/Background","11/30/1999 12:00:00 AM","267011","Microsoft Corporation","COM handler","N/A","Sync device attributes to Microsoft Entra ID.","Disabled","Disabled","","SYSTEM","Disabled","00:10:00","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DataFiles-Corp-","\Microsoft\Windows\Workplace Join\Recovery-Check","N/A","Disabled","Interactive/Background","11/30/1999 12:00:00 AM","267011","N/A","%SystemRoot%\System32\dsregcmd.exe /checkrecovery","N/A","Performs recovery check.","Disabled","Disabled","","INTERACTIVE","Disabled","02:00:00","Scheduling data is not available in this format.","At logon time","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DataFiles-Corp-","\Microsoft\Windows\Workplace Join\Recovery-Check","N/A","Disabled","Interactive/Background","11/30/1999 12:00:00 AM","267011","N/A","%SystemRoot%\System32\dsregcmd.exe /checkrecovery","N/A","Performs recovery check.","Disabled","Disabled","","INTERACTIVE","Disabled","02:00:00","Scheduling data is not available in this format.","When an event occurs","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DataFiles-Corp-","\Microsoft\Windows\WwanSvc\NotificationTask","N/A","Ready","Interactive/Background","11/30/1999 12:00:00 AM","267011","Microsoft Corporation","%SystemRoot%\System32\WiFiTask.exe wwan","N/A","Background task for performing per user and web interactions","Enabled","Disabled","","INTERACTIVE","Disabled","00:10:00","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DataFiles-Corp-","\Microsoft\Windows\WwanSvc\OobeDiscovery","N/A","Ready","Interactive/Background","9/2/2026 11:07:57 AM","0","N/A","COM handler","N/A","N/A","Enabled","Disabled","","SYSTEM","Disabled","01:00:00","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DataFiles-Corp-","\Microsoft\XblGameSave\XblGameSaveTask","N/A","Ready","Interactive/Background","11/30/1999 12:00:00 AM","267011","Microsoft","%windir%\System32\XblGameSaveTask.exe standby","N/A","XblGameSave Standby Task","Enabled","Only Start If Idle for  minutes, If Not Idle Retry For  minutes Stop the task if Idle State end","No Start On Batteries","SYSTEM","Disabled","02:00:00","Scheduling data is not available in this format.","At idle time","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"